Unnamed: 0,ssn,cc_num,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,profile,trans_num,trans_date,trans_time,unix_time,category,amt,is_fraud,merchant,merch_lat,merch_long
28144150,171-57-5118,4553104475256515647,Christopher,Fields,M,6572 Ross Spur Apt. 092,Morehead,KY,40351,38.199,-83.4436,20329,Mechanical engineer,1986-09-26,409826867351,adults_2550_male_urban.json,786c540481bec158686462fd7efaf687,2019-12-14,19:55:27,1576333527,shopping_pos,1.97,0,"fraud_Watsica, Haag and Considine",39.060086,-83.524822
10941221,693-83-3120,4005686715936591782,Gabriella,Juarez,F,733 Alejandro Pines Apt. 644,Auburn,WA,98002,47.305,-122.2067,103374,Writer,1986-12-29,168610127148,adults_2550_female_urban.json,25ed38e05e62f0b55eeb4e0ce43ef9c2,2020-06-05,20:34:57,1591369497,health_fitness,53.53,0,fraud_Rippin-VonRueden,47.892741,-122.487462
15530246,440-19-1429,4982865161894474674,Jillian,Crawford,F,98886 Banks Islands Suite 691,Dunellen,NJ,8812,40.5897,-74.4639,14296,Radiation protection practitioner,1994-10-13,671492938459,adults_2550_female_urban.json,fa95f4cf702c0d39a599ca090ed1e9b4,2020-07-23,21:31:32,1595520092,home,10.91,0,"fraud_Wuckert, Wintheiser and Friesen",39.698182,-75.308622
3961622,433-23-2384,4776038280710025,David,Fox,M,1793 Salazar Rapids Apt. 393,Harlingen,TX,78550,26.1951,-97.689,87263,Financial trader,1985-06-04,216919353662,adults_2550_male_urban.json,143abb907e0e4cc9c74503e487cd84c0,2020-05-23,20:04:20,1590244460,food_dining,11.03,0,fraud_Bechtelar-Rippin,27.06444,-98.251731
432989,865-92-0027,4995621924194865,Jacob,Mitchell,M,09766 Erika Lodge Apt. 488,Minneapolis,MN,55404,44.9609,-93.2642,1022298,"Designer, graphic",1993-02-04,947424745554,adults_2550_male_urban.json,ad8511ce32b945144cb41fd79a3706ba,2019-10-13,21:06:46,1570981006,misc_pos,4.94,0,fraud_Kemmer-Buckridge,45.779532,-93.710163
2737265,186-28-5184,180046487931219,Sonya,Willis,F,9417 Casey Ford Apt. 374,Los Angeles,CA,90033,34.0487,-118.2084,2383912,"Nurse, adult",1980-11-08,184939960810,adults_2550_female_urban.json,2b5e3c079b1aa6ff0fbba1968a90cb9e,2019-08-20,07:43:15,1566267195,misc_pos,158.13,0,fraud_Spencer-Runolfsson,34.684757,-117.546814
15745357,177-20-5833,3561021177968915,Nicole,Lamb,F,17907 Jackson Oval,Stratford,CT,6615,41.177,-73.1336,51382,"Teacher, early years/pre",1985-11-04,708158559339,adults_2550_female_urban.json,1fc9a91962138c63de3e1a7b45b89fc5,2019-08-25,20:00:23,1566743423,misc_pos,44.71,0,fraud_Reynolds-Schinner,40.709628,-72.192822
15225626,407-41-0803,4436809982507378,Sarah,Jones,F,2475 Kimberly Hills Apt. 275,Bryan,OH,43506,41.4748,-84.5629,14830,Clinical embryologist,1990-06-11,189394977804,adults_2550_female_urban.json,73fcf233f06b00cc60ffe0e37697e377,2020-06-06,12:58:18,1591428498,health_fitness,95.15,0,"fraud_Haley, Batz and Auer",41.044158,-85.208234
12102796,096-64-2974,30223972404224,Robert,Mcdaniel,M,21637 Garcia Pine,Chino Hills,CA,91709,33.9797,-117.7308,74796,"Copywriter, advertising",2000-04-18,827755151135,young_adults_male_urban.json,b231be54a6b95062575291a33212c09f,2020-05-17,21:17:20,1589730440,food_dining,32.54,0,fraud_Leannon-Ward,34.291212,-116.914709
3613768,057-41-9947,180085697714338,Michael,Henderson,M,901 Christian Haven,Richmond,KY,40475,37.7546,-84.2955,55803,Pensions consultant,1988-03-26,106226284410,adults_2550_male_urban.json,1ee97e35d099e8a4acd7f14d780ccb9d,2019-06-20,05:13:30,1560987810,grocery_pos,49.29,0,fraud_Vandervort-Funk,38.353395,-84.48534
20983396,381-38-5164,6579917278027241,Angela,Aguilar,F,6225 Wells Gardens Suite 214,Cleveland,OH,44113,41.4816,-81.7018,769341,"Designer, furniture",1959-12-25,424604831433,adults_50up_female_urban.json,37e1ffbd5332b0e604f9d5c0842aaac7,2020-03-01,08:36:21,1583031981,food_dining,39.75,0,fraud_Schuppe-Schuppe,41.70209,-82.016257
33147004,799-14-6618,30049262857858,David,Robinson,M,179 Jennifer Ports Suite 884,Faribault,MN,55021,44.2945,-93.2818,29732,"Education officer, environmental",1944-11-05,846973106406,adults_50up_male_urban.json,41600eb049b7c34db74a4769044f4ad5,2020-10-26,23:44:42,1603736082,personal_care,48.47,0,fraud_Wilkinson LLC,44.798599,-92.588341
19802388,844-93-3778,4174082099390,Andrew,Jones,M,11455 Danielle Squares Apt. 152,Madison,WI,53713,43.0372,-89.3971,272940,Jewellery designer,2000-06-19,618168433522,young_adults_male_urban.json,2126aa86f3a50be7837639b9c8bc8938,2019-01-02,04:17:23,1546382843,gas_transport,54.32,0,fraud_Kutch LLC,43.941091,-90.027968
20525777,264-79-8289,3556917815483612,Natalie,Jones,F,336 Gill Vista,Houston,TX,77085,29.6218,-95.4819,2906700,Industrial/product designer,1965-03-10,649763727480,adults_50up_female_urban.json,c203adad1fda60d8993a8183c67a034c,2020-03-15,08:49:47,1584242387,food_dining,36.97,0,fraud_O'Keefe-Wisoky,30.542506,-96.373528
34472998,274-81-9768,2281545690388897,John,Bailey,M,3128 Hunt Way Suite 319,Cary,NC,27513,35.7956,-78.7941,131592,Landscape architect,1966-02-04,151014147486,adults_50up_male_urban.json,6324bfada5d56b606dfd5ea276bec331,2019-10-17,04:10:26,1571265626,shopping_pos,95.26,0,fraud_Lynch Ltd,36.084812,-79.466917
14695616,407-66-1719,180039763090073,Cynthia,Matthews,F,5744 Rodriguez Cape Suite 692,Buffalo,NY,14222,42.9164,-78.8763,564824,Physiological scientist,1990-06-04,421488495597,adults_2550_female_urban.json,138251c9106ceb0be71abbadf74ee41d,2020-12-04,16:31:15,1607079675,personal_care,85.32,0,fraud_Leffler-Goldner,42.097656,-78.337341
12708621,124-22-1688,2600294184262110,Travis,Silva,M,062 Doyle Trace Apt. 926,Augusta,GA,30906,33.3589,-82.0099,202193,IT sales professional,1977-04-06,455306753836,adults_2550_male_urban.json,cb7bc56271b71a1422b727c3159bbd49,2020-12-18,20:06:33,1608302193,personal_care,206.89,0,fraud_Auer LLC,33.934555,-83.009446
23096211,045-70-6517,36436948825959,Barbara,Hudson,F,68911 Erin Ports,Sacramento,CA,95833,38.6157,-121.5053,757530,Fine artist,1992-09-26,902145018674,adults_2550_female_urban.json,d11d27abaa556b77e6e187bd9130e855,2020-08-15,23:35:50,1597514750,home,24.04,0,fraud_Kutch-Ferry,38.026689,-121.278418
23963190,549-86-5407,6544005134854362,Laura,Stanley,F,543 Patton Squares Apt. 626,Clarksburg,WV,26301,39.2874,-80.3419,30435,"Investment banker, operational",1976-12-15,366532077002,adults_2550_female_urban.json,64b4c4b2f2bae5e094f8b9e93c0db286,2020-06-02,21:59:35,1591115375,health_fitness,31.75,0,fraud_Schroeder Group,38.858494,-81.063949
33586588,867-25-9353,213100628034382,Thomas,Johnson,M,177 Paul Keys Suite 507,Chicago,IL,60625,41.9703,-87.7042,2680484,Armed forces training and education officer,1995-02-12,971478385013,adults_2550_male_urban.json,16c5b0718feefe43c9da8f737435c5fa,2020-04-12,23:23:33,1586714013,food_dining,73.32,0,fraud_Bechtelar-Rippin,41.014011,-87.364322
17518663,600-17-6348,4548350080945,Tanya,Dennis,F,871 Duran Mount Apt. 778,Rochester,NY,14612,43.2566,-77.6652,478127,Tourist information centre manager,1987-10-28,489563974798,adults_2550_female_urban.json,79a35bddfa20fe7b5d7d002055f95375,2019-07-02,06:06:58,1562027818,misc_net,5.6,0,fraud_Klocko LLC,42.466095,-76.866132
8814230,298-52-4016,4348110501474,Jennifer,Mack,F,8961 Kennedy Plaza,Clayton,CA,94517,37.9154,-121.91,12385,Leisure centre manager,1949-10-04,817422262939,adults_50up_female_urban.json,cc0ed5cadf86d9d7565fd4ec3293987d,2020-03-06,09:58:33,1583468913,food_dining,112.99,0,fraud_Weber and Sons,38.370041,-122.436018
31587673,587-42-9114,5366819616435145,Veronica,Rivas,F,96527 James Camp Suite 953,Lake Worth,FL,33460,26.6182,-80.056,215808,"Engineer, building services",1950-08-30,774430649963,adults_50up_female_urban.json,6f8a4f0977e413b699e50175e40e02d9,2019-02-18,00:00:35,1550428235,gas_transport,1.3,0,fraud_Torp-Labadie,27.37032,-80.511209
13379305,834-51-0210,4672709789090361530,Damon,Newman,M,76471 Paul Rapids,Nacogdoches,TX,75964,31.6737,-94.6932,55627,Commercial/residential surveyor,1991-10-25,979322083850,adults_2550_male_urban.json,2b2ec39eca2168e5d2ee458c45f5cd8b,2020-08-25,19:53:16,1598365396,home,65.13,0,"fraud_Cole, Hills and Jewess",31.299176,-94.607252
31435475,269-54-1394,4224979584238239,Jeffrey,Mathews,M,5430 Leslie Flat Suite 854,El Monte,CA,91732,34.0705,-118.0149,90977,Medical secretary,1983-10-05,106860578179,adults_2550_male_urban.json,ce71b3060228e8d2055954874e2563bc,2020-10-30,18:58:51,1604064531,kids_pets,5.34,0,"fraud_Metz, Russel and Metz",35.024978,-118.9802
11717919,097-41-6828,180049647308799,Pamela,Martin,F,635 William Cliffs,Deland,FL,32724,29.0422,-81.2863,61526,Health and safety adviser,1944-02-07,39443791829,adults_50up_female_urban.json,5e86a2b28a6ade855ce7689666ac3504,2020-01-20,07:37:56,1579486076,entertainment,78.66,0,fraud_Bauch-Blanda,29.906325,-80.751478
17094095,180-26-8554,4991269176498577428,Jill,Massey,F,70547 Brandon River Apt. 646,Ocean View,DE,19970,38.5617,-75.0966,6170,Land,2001-06-04,158082624865,young_adults_female_urban.json,8b3588f8005a2c19da4ec54331aa09f0,2019-12-21,17:37:00,1576930020,shopping_pos,21.1,0,fraud_Jewess LLC,38.304289,-75.625232
22011595,542-27-6052,3529081129006975,Robert,Payne,M,93022 Jenna Villages Apt. 759,Bakersfield,CA,93304,35.3396,-119.0218,520197,Holiday representative,1987-07-26,519802956988,adults_2550_male_urban.json,b1d3c9b0adb471f65c11c8433a434e30,2020-11-02,20:32:45,1604329365,kids_pets,6.05,0,fraud_Goyette-Gerhold,34.700463,-118.973976
20037352,026-66-8633,30400794486114,Gina,Gomez,F,452 Scott Hollow Suite 228,Brookings,SD,57006,44.3056,-96.7914,24530,"Civil engineer, consulting",1970-08-24,51118049429,adults_50up_female_urban.json,60c20e1a2fe13304aaa0c9f826247c24,2019-09-30,04:49:52,1569799192,shopping_net,7.18,0,"fraud_Mosciski, Ziemann and Farrell",43.350938,-96.352193
12677775,695-23-4299,639088067330,Ronald,Perry,M,2956 Adam Forge,Encino,CA,91316,34.1655,-118.5175,41270,Housing manager/officer,1983-07-12,799912899920,adults_2550_male_urban.json,7eeb446a1b7b2cb014652abafbf1ad3d,2019-02-27,10:50:15,1551244815,gas_transport,79.72,0,fraud_Berge LLC,34.810405,-117.712789
19673201,609-45-8875,213119501628649,Carmen,Sparks,F,689 Cynthia Road Apt. 241,Shelby Gap,KY,41563,37.2311,-82.5286,445,Water quality scientist,1978-06-27,4372732494,adults_2550_female_rural.json,80a65d41535c0cba135a2cdfdb61324d,2019-01-04,10:19:45,1546577385,gas_transport,39.96,0,fraud_Cummerata-Jones,37.593377,-82.57185
23996508,757-19-3315,30283279331165,Kimberly,Robinson,F,403 Harmon Bypass,Lawrenceville,GA,30046,33.9496,-83.9942,228867,"Scientist, research (medical)",1995-04-04,926924493371,adults_2550_female_urban.json,18e00cd54b213b967baf4c55bb751633,2020-12-10,12:30:59,1607583659,personal_care,152.17,0,fraud_Friesen-Ortiz,33.094016,-84.334194
24370299,313-87-2896,4374327531716,John,Brown,M,1487 Thomas Burg,Rosenberg,TX,77471,29.5497,-95.7982,35241,Multimedia specialist,1991-04-28,353634278682,adults_2550_male_urban.json,3e26ae19d9d70092a31cda0343670f52,2019-01-12,09:12:56,1547264576,gas_transport,53.18,0,"fraud_Eichmann, Bogan and Rodriguez",29.592847,-96.526729
19649396,608-13-8787,3589419857586916,Melissa,Powell,F,07915 John Views,Topton,NC,28781,35.2151,-83.6461,939,Fish farm manager,1964-05-18,869437803777,adults_50up_female_rural.json,09fa895d435f0cdbd8c02ae5c3ba836e,2020-12-13,12:04:58,1607841298,personal_care,4.05,0,fraud_Kub PLC,35.896399,-83.297574
11684962,853-98-9804,2285242983346594,Valerie,Collins,F,09544 Cook Circle,Monroe,GA,30655,33.7883,-83.7013,39269,Chief Operating Officer,1971-02-07,786032435854,adults_50up_female_urban.json,8d192b93be105237f4ecb1d2e1e90a43,2020-01-10,10:50:45,1578633645,entertainment,74.63,0,fraud_Reichel Inc,33.165818,-84.613316
18987605,714-87-5632,675927376870,Brittany,Roberts,F,98598 Bennett Pike Suite 938,Gary,IN,46403,41.6036,-87.259,85171,Software engineer,1999-04-29,898326910500,young_adults_female_urban.json,daf28cc3c13f83d45bbf700ffe10b4cd,2019-03-02,04:29:23,1551481163,gas_transport,81.09,0,fraud_Corwin-Collins,42.378093,-87.085486
10415781,445-32-8438,3514157233152934,Judy,Miller,F,852 Pamela Cape Apt. 644,Leland,NC,28451,34.268,-78.0578,27112,"Secretary, company",1999-03-07,782121290104,young_adults_female_urban.json,e737c46f364ff79c3ba07f67b45107a9,2020-08-08,21:38:47,1596902927,home,107.73,0,fraud_Kutch-Wilderman,34.047566,-78.589264
11885506,206-74-4446,2720541103394621,Maria,Wall,F,9057 Brian Valleys,Nanty Glo,PA,15943,40.4704,-78.8375,3942,Investment analyst,1969-04-28,22851161100,adults_50up_female_urban.json,5f046828c50cffe44dac9aaefec25918,2019-04-11,01:17:13,1554925633,grocery_net,8.61,0,"fraud_Morissette, Weber and Wiegand",39.857583,-79.786806
1805398,574-95-3591,675949551666,Pamela,Schmitt,F,47797 Jonathan Club Apt. 097,Bridgeport,CT,6606,41.2091,-73.2086,144195,Learning mentor,1997-05-22,69977394850,adults_2550_female_urban.json,6f6256f984f368f3227abd3c64f44edc,2019-02-25,04:17:51,1551048471,grocery_net,161.01,0,"fraud_Stokes, Christiansen and Sipes",41.005934,-73.661194
26293444,425-69-4602,4154338132167310502,Christine,Barnes,F,7611 Choi Mountains Apt. 337,Dubuque,IA,52001,42.515,-90.6819,71168,Database administrator,1956-07-28,347065147719,adults_50up_female_urban.json,9c75a8b4549f2c30bca6845c9a790ce0,2019-09-08,10:49:15,1567919955,shopping_net,9.12,0,"fraud_Reichert, Huels and Hoppe",41.824087,-90.273037
9706399,568-28-9452,2607320998071489,Joseph,Cowan,M,660 Miller Valley Apt. 405,Elmhurst,NY,11373,40.7351,-73.8776,100820,"Optician, dispensing",1959-10-04,513260208222,adults_50up_male_urban.json,737a68333daff0b83f77ab355e28dc67,2020-10-24,16:36:31,1603537591,kids_pets,105.42,0,"fraud_Metz, Russel and Metz",40.902032,-73.718666
2795916,557-76-5942,582062734519,Maria,Dunlap,F,471 Frazier Brooks,Kenner,LA,70062,29.9912,-90.2479,68211,"Surveyor, planning and development",1986-11-18,148064512032,adults_2550_female_urban.json,50f40d0efc858762a9ae91837f99c544,2019-11-05,22:27:38,1572973058,shopping_net,320.08,0,"fraud_Ruecker, Beer and Collier",29.32119,-91.049227
29925279,893-63-5120,4329247572976,Andrea,Leach,F,069 Anderson Cliffs,Holly Springs,NC,27540,35.6263,-78.8458,29363,"Editor, magazine features",1976-02-05,472325063708,adults_2550_female_urban.json,77a6a1842f889d1b75bc42995c56c9ba,2020-08-08,12:41:19,1596870679,home,57.06,0,fraud_Terry Ltd,36.121979,-79.488462
30944994,429-17-0872,3534102301301134,Charles,Meza,M,886 Vargas Meadow,Lancaster,SC,29720,34.749,-80.7616,46041,Pension scheme manager,1978-05-29,444660463185,adults_2550_male_urban.json,586df374a7d2b5b58128cbd23a8d8019,2020-03-26,22:00:51,1585240251,entertainment,5.52,0,fraud_Thiel-Thiel,33.785692,-81.407947
29502428,236-48-8732,6536949991087196,Michelle,Colon,F,4122 Wendy Grove,Rosemead,CA,91770,34.0658,-118.0853,62097,"Engineer, materials",1974-04-09,718251256057,adults_2550_female_urban.json,38cbaa5114e1dc0c70d233ad2e30aee7,2020-12-10,12:40:06,1607584206,personal_care,111.69,0,"fraud_Berge, Kautzer and Harris",33.649861,-118.496842
14775165,413-40-0657,4575859391853,Cynthia,Myers,F,54493 Brandy Mission,Saint Ann,MO,63074,38.7259,-90.3864,15164,Ceramics designer,1996-05-13,621371267311,adults_2550_female_urban.json,86525e7b1ac38737291533ac2be10ced,2020-05-28,18:48:58,1590671938,health_fitness,9.92,0,"fraud_Hyatt, Russel and Gleichner",39.615544,-89.984742
30238469,413-87-0751,345678593112748,Maria,Glover,F,9909 Vega Loop,Little Rock,AR,72205,34.751,-92.3455,214454,Hydrologist,1991-08-29,510102611046,adults_2550_female_urban.json,ced86d8fbde78f608ecb5d64edfc07e6,2020-03-01,17:13:20,1583063000,entertainment,148.82,0,fraud_Johns-Hoeger,35.331016,-92.134335
22821233,021-26-4136,4844043807554055586,Jaime,Torres,F,64650 Martin Squares Apt. 134,Madison,MN,56256,44.9946,-96.1645,2581,Clinical cytogeneticist,1993-05-24,110004371063,adults_2550_female_urban.json,af5cb7d542f8d110a1c4db06ccde89f1,2019-06-15,02:30:54,1560546054,misc_net,28.73,0,"fraud_Kerluke, Kertzmann and Wiza",45.058079,-96.284401
17247979,219-87-2762,566136263985,Cynthia,Mcmillan,F,248 Edward Alley Suite 413,Idaho Falls,ID,83401,43.5518,-111.8919,101543,Meteorologist,2003-04-10,158366663489,young_adults_female_urban.json,e371e03b58c0b0e68a7678fbb48644a0,2020-12-17,21:09:55,1608219595,travel,1.76,0,fraud_Tillman LLC,43.398504,-111.830815
7999642,609-38-1065,3510837782701801,Lindsey,Carpenter,F,517 Smith Ridges,Genoa,IL,60135,42.0981,-88.6908,7248,"Development worker, international aid",1972-10-16,704856159288,adults_50up_female_urban.json,d0dc2808777268afc7b422e8e06eaa33,2020-12-18,17:42:19,1608293539,travel,99.31,0,fraud_Ankunding-Carroll,41.284644,-88.848361
30843955,073-89-8366,4609035149033313931,Stephen,Stevenson,M,720 Harris Cliffs Suite 676,Saint Louis,MO,63129,38.4566,-90.3282,927396,Economist,1990-06-13,261706429106,adults_2550_male_urban.json,f83cf8987d7c1c360d89e8ee3a430f91,2020-07-22,21:09:36,1595432376,home,34.82,0,"fraud_Prosacco, Kreiger and Kovacek",39.032653,-89.52696
31640567,699-79-7981,38913470540550,Tara,Avila,F,6539 Barrera Course Suite 164,Charlotte,NC,28270,35.1355,-80.7669,790689,Art gallery manager,1973-08-13,592526149518,adults_50up_female_urban.json,c986e94dceb0c9c4045b193254179e1e,2020-02-14,00:54:02,1581621842,entertainment,50.0,0,"fraud_Runolfsdottir, Mueller and Hand",36.005895,-81.7486
19176382,401-87-0458,213176781922027,Willie,Weiss,M,29803 Reid Motorway Apt. 997,Stone Mountain,GA,30087,33.8105,-84.1361,112402,Textile designer,1954-02-14,437665083497,adults_50up_male_urban.json,c4d282d22de036aad407c3d68844bc3c,2019-12-14,07:05:05,1576287305,shopping_pos,9.33,0,fraud_Turner and Sons,33.42643,-83.50309
15766010,637-67-8536,3519438505172635,Kristen,Gonzalez,F,7404 Black Corners,Knoxville,TN,37918,36.0501,-83.9226,391389,Maintenance engineer,1976-04-24,301112720808,adults_2550_female_urban.json,f7dcfda64c736405782b6e36cc96196e,2019-03-16,02:40:51,1552684251,grocery_net,3.55,0,fraud_Wiegand-Lowe,35.256203,-84.488499
2067056,333-94-0371,3516274713998443,Jody,Haynes,F,5332 Gary Mill Apt. 976,Long Beach,CA,90807,33.8315,-118.1811,471952,Professor Emeritus,1984-02-05,249701795375,adults_2550_female_urban.json,6f0c90a435632f9235d908790b7bc55f,2020-12-26,20:09:08,1608993548,travel,4.98,0,"fraud_Monahan, Hermann and Johns",34.406234,-117.576692
20262079,019-79-0856,3569182564526617,Lauren,Brown,F,1777 Hendricks Brooks,Los Angeles,CA,90044,33.9551,-118.2901,2383912,Public relations account executive,1972-06-02,69218070202,adults_50up_female_urban.json,1512a17282c7a47efd938ac58838baca,2020-11-07,13:40:48,1604736648,personal_care,60.96,0,fraud_Zulauf LLC,34.056595,-119.059948
26852193,688-13-2782,4654372199319348,James,Roberts,M,28832 Clinton Mission Apt. 168,Bayonne,NJ,7002,40.6664,-74.1192,63031,Product designer,2000-12-09,356387800696,young_adults_male_urban.json,9bee13989957f93631e0c373f34c372b,2019-10-05,16:09:35,1570271975,shopping_net,5.61,0,"fraud_Towne, Greenholt and Koepp",39.872831,-74.605755
25645102,729-05-7536,6519023557639922,Randy,Clark,M,956 Lopez Lodge,Baltimore,MD,21230,39.2645,-76.6224,635495,Chiropodist,1969-11-27,79847376021,adults_50up_male_urban.json,e29eae2cd3e310069001396480d76508,2019-10-05,07:30:04,1570240804,shopping_net,202.88,0,"fraud_Kihn, Abernathy and Douglas",39.885701,-76.020274
2945653,552-02-8154,4731814259707117,Suzanne,Wagner,F,30985 Walker Port Suite 380,Saint Louis,MO,63135,38.7496,-90.3012,927396,Personal assistant,1982-10-11,279926916959,adults_2550_female_urban.json,375f81a51052f803bf9830da5f157c6d,2019-11-19,18:01:20,1574166680,shopping_pos,241.76,0,fraud_Hickle Group,38.447078,-90.155501
31601847,874-38-0571,4185297875755010,Colleen,Mitchell,F,802 Davis Ford,Upper Marlboro,MD,20774,38.8682,-76.8156,85638,Production engineer,1944-11-12,405496359746,adults_50up_female_urban.json,21dad4903f2924deced2aad71cb8de51,2019-11-10,10:45:02,1573362902,shopping_pos,6.5,0,"fraud_Watsica, Haag and Considine",39.395316,-75.902234
11661828,799-92-3512,4285536049385920098,Amanda,Harris,F,14919 Bianca Isle,Wailuku,HI,96793,20.8966,-156.5036,29549,Clinical psychologist,1957-05-31,802244706078,adults_50up_female_urban.json,db2098af01b1e4c4042cf5400bf4531a,2020-04-23,22:33:07,1587661387,food_dining,42.08,0,fraud_O'Hara-Wilderman,19.969549,-156.45977
33410204,634-73-5718,3527461473605261,Joseph,Sharp,M,5990 Diaz Hollow Suite 178,Spokane,WA,99218,47.7556,-117.4146,342856,Fine artist,1994-12-30,97367158362,adults_2550_male_urban.json,fd18f0158c4a44b2e48bbfbd61006076,2019-09-13,19:07:24,1568381844,misc_pos,65.97,0,fraud_Stamm-Rodriguez,48.194808,-117.241858
21622590,641-87-1977,4639513124364194,Johnny,Hunt,M,96958 Barnes Mission Apt. 856,Columbus,OH,43229,40.0839,-82.9726,783285,"Production designer, theatre/television/film",1990-04-07,921715530199,adults_2550_male_urban.json,d92c71bdf6733f0aa193af8c8474274c,2019-07-05,06:39:22,1562288962,grocery_pos,60.15,0,fraud_Hackett-Lueilwitz,40.191628,-82.877282
12530188,726-92-8384,4073020932782511,David,Gonzalez,M,605 Spencer Center,Las Vegas,NV,89102,36.1433,-115.2004,1417793,Futures trader,2003-07-20,381455806787,young_adults_male_urban.json,6275c34e9d1e15ba99b3658631a74940,2020-11-14,20:17:46,1605365266,personal_care,17.11,0,"fraud_Lubowitz, Terry and Stracke",36.891987,-115.19997
17038375,790-30-2680,2720778268951353,Kevin,Rosales,M,528 Scott Dale Apt. 688,Glen Burnie,MD,21060,39.1702,-76.5798,82907,Financial trader,1982-04-21,89569395484,adults_2550_male_urban.json,ba5f28a33f8665e5797d2acf7089677d,2020-03-26,13:45:17,1585210517,entertainment,2.08,0,fraud_Johns-Hoeger,40.128103,-75.649328
8316297,574-99-1681,3533102274378755,Allison,Wright,F,626 Brown Avenue Apt. 404,Jessup,PA,18434,41.4724,-75.5689,4192,Air traffic controller,1959-11-07,720342145389,adults_50up_female_urban.json,24e85503bb262335cbaef86f4b898f55,2019-12-22,10:33:42,1576991022,entertainment,3.37,0,fraud_Frami Group,41.90848,-75.578917
29584346,020-88-3197,371640448313357,Renee,Stephens,F,160 Kathy Wall Suite 790,Las Cruces,NM,88005,32.3161,-106.7991,143900,Metallurgist,1990-01-13,438715387450,adults_2550_female_urban.json,d2b59597f5b9a4d2ee69741aa8a46eec,2019-06-16,08:49:37,1560655177,misc_net,86.27,0,"fraud_Greenfelder, Bartoletti and Davis",31.870029,-107.329225
6359773,408-67-1061,60485020592,Gary,Perkins,M,9997 Johnson Hill,Patchogue,NY,11772,40.7609,-72.9871,44837,Haematologist,1945-03-06,977201292311,adults_50up_male_urban.json,8af026d98706154e098716f57d3d51b0,2020-10-07,21:14:41,1602085481,kids_pets,48.49,0,fraud_Larkin Ltd,40.820276,-72.233638
3485106,637-17-7653,3561781596983841,Gregory,Jimenez,M,266 Dominguez View,Bedford,TX,76021,32.8536,-97.1358,46885,Oceanographer,1980-07-21,423199734525,adults_2550_male_urban.json,12a843d0057153a85318ea548a6403c1,2020-07-05,21:33:35,1593965015,health_fitness,9.45,0,fraud_Adams-Barrows,32.15289,-96.34494
5292670,008-40-6717,3576846529016614,William,Rivera,M,2806 Ortiz Center Apt. 243,Waltham,MA,2453,42.3654,-71.2316,60632,Aeronautical engineer,1983-07-12,336497759203,adults_2550_male_urban.json,7a20cf9f27803518b0d85cd0f4b350e1,2020-11-16,20:27:03,1605538623,kids_pets,31.68,0,fraud_Bode-Schuster,42.977858,-71.922292
1114826,175-30-5344,4431360499803,Michaela,Jimenez,F,910 Larson Station Suite 841,Mount Pleasant,TN,38474,35.5301,-87.2037,7802,"Scientist, water quality",1975-06-20,560696371964,adults_2550_female_urban.json,39f0adc1848269108d280e9f4f16ff4e,2019-12-16,16:40:11,1576494611,shopping_pos,30.68,0,"fraud_Watsica, Haag and Considine",35.092832,-86.24413
4051504,723-51-2396,30235264361136,Ryan,Downs,M,57162 Jimenez Landing Suite 870,Houston,TX,77090,30.0167,-95.447,2906700,Associate Professor,1981-06-10,474889024056,adults_2550_male_urban.json,2ca5c5679015856876919f6d8f293c7c,2019-11-04,23:58:52,1572892132,shopping_net,5.99,0,fraud_Jast Ltd,30.359273,-95.763093
24836269,433-25-8354,180061618644086,Clifford,Williamson,M,7252 Chad Ports,Norfolk,VA,23513,36.8914,-76.2396,242803,Public affairs consultant,1993-09-13,767770926392,adults_2550_male_urban.json,b1b25c77434eb21e212b9636585a1717,2019-08-18,04:32:09,1566082929,misc_net,3.33,0,fraud_Kuphal-Predovic,36.404606,-75.496547
4023953,659-30-7309,3521455447227000,Shane,Mooney,M,4225 Gonzalez Forge Suite 485,Norwalk,CA,90650,33.9056,-118.0818,105549,Associate Professor,1996-02-29,234181625620,adults_2550_male_urban.json,7fce802ecc84faf40596c1bd84205f0c,2019-03-03,03:05:21,1551562521,gas_transport,64.68,0,fraud_Corwin-Collins,34.397404,-117.884209
1583710,683-03-0968,3582875375374944,Kathryn,Sanchez,F,5818 Nicholas Expressway,Canton,GA,30115,34.1993,-84.4199,85446,"Engineer, site",1998-09-30,479867651676,adults_2550_female_urban.json,26d7992d592022eec70a1b3f5ca5144c,2020-05-16,21:36:53,1589645213,health_fitness,108.83,0,fraud_Kertzmann LLC,33.870484,-84.665462
27608275,718-60-3332,4961331627504,Cynthia,White,F,15705 Lauren Drive,West Fargo,ND,58078,46.8907,-96.9258,26321,Private music teacher,2002-07-12,896828354019,young_adults_female_urban.json,c91b284468cecf2b4c265db9ebb078c8,2020-11-12,18:01:44,1605184304,personal_care,8.83,0,fraud_Parker-Kunde,47.499439,-97.89251
28860042,188-50-6224,4027734758419,Carol,Fisher,F,6171 Philip Shoals,Torrington,CT,6790,41.8131,-73.1156,36482,Multimedia specialist,1982-08-11,985576760550,adults_2550_female_urban.json,466227c46678826233263a8d9ba0a13f,2019-12-05,19:40:17,1575555017,shopping_pos,106.69,0,fraud_Friesen Inc,42.322717,-72.398477
